"X" "Y" "Z"
"1" 0 0 0
"2" 0.861465021457815 -0.260948827956085 1.58964161007634
"3" -1.42461082535601 -1.19559411686725 -2.34296922596429
"4" 4.85444275029375 0.567356559151155 -0.336778255722225
"5" -4.55069505356486 -2.52915365569028 0.1112121842307
"6" -6.12102779216977 -1.10639846208449 1.60137975199341
"7" 0.498090960917662 -0.388764811808848 -0.266996190366338
"8" 0.80722901646892 -0.880115645778178 2.21766658443661
"9" -1.93807012519329 -0.796744829329773 -1.23115969581107
"10" 0.762267779443171 0.71821674971905 0.494174424246589
"11" -3.30396878684095 -0.292380547363829 1.91540161882149
"12" 0.930409581805674 -2.30825017342733 0.499113199373538
"13" 0.379654639346251 1.30510174685693 1.59468253040879
"14" -0.0768941293414359 -0.104298066307152 -1.88370069443491
"15" -0.418779206742708 -4.38535875949393 1.66521247229649
"16" 3.41933100562628 1.17791317338915 0.0878130007583375
"17" 5.24300150855313 -2.17298365329949 -1.52570336699142
"18" -2.75497231048975 1.98581330500128 0.745223845604443
"19" 2.80520393284454 -0.738397626793178 1.26218185226958
"20" -1.841676787244 -0.155789725820133 -0.117749226278826
"21" -0.111373670917455 0.130707055628797 1.55129621246494
"22" 0.741059324805947 -0.423768505953094 -0.148592607710477
"23" -0.220230380893418 -0.122503287988856 -0.17376776729158
"24" -3.65688698227097 -0.619163293200367 -0.0658874020371149
"25" 9.05699313760335 0.144867016577095 -0.575099545847354
"26" -5.48676991987283 -1.31433469480239 -0.442532675055852
"27" -9.16936814729244 0.594615847333703 0.810042911328876
"28" 3.53767840024949 -0.751363160850256 -1.23293736600684
"29" 0.885940457016652 0.424076534831839 1.27026275373823
"30" -1.28841562283542 1.39262738299652 3.25793197869838
"31" -0.238790030988108 0.975412600371012 -2.18530113637548
"32" 0.803437426157748 -1.29347587175752 1.46043780113948
"33" 4.12212076459666 0.738913623412112 0.536574415737082
"34" -2.1800167702684 -0.890579496007138 -0.145191177721839
"35" 1.93552326824296 0.351685302096026 -1.94201219973739
"36" -2.06467245329797 0.60339088052139 1.99630782494799
"37" -0.0857913026220536 -0.48149509047022 -0.636031930402974
"38" 0.257001797444779 -0.113991968696353 0.357880634962852
"39" 0.533742405469996 -1.08643915107296 -0.240005735078023
"40" 0.134429587941942 0.194630430642379 0.282372036979186
"41" 0.633140240139331 0.457509890333088 0.870953959520662
"42" -0.614422667388489 -3.97044266251038 0.755597906709307
"43" 138.807157792947 1.50079014434066 -0.436877461840164
"44" -68.2664423458184 0.3282959333068 0.176879292636368
"45" 37.3769984015303 0.0361771420721911 0.0381301097186026
"46" -18.3862505498801 -0.0165712239205325 -2.69205907012355
"47" 26.4005958654047 -0.11908707157468 1.17038663090263
"48" -13.823830819259 0.389453347283795 0.828583515357454
"49" 6.2253537950331 -0.511043263721369 -2.54861081525458
"50" -2.83913786599881 0.851405871105184 0.77979003071185
"51" 0.499126581727958 0.623643275704084 -0.620644644255017
