"CONS" "INC" "INFLAT"
"1" 890.449584960938 908.212280273438 3.65949988365173
"2" 886.543029785156 900.678527832031 2.76489996910095
"3" 886.328796386719 899.795288085938 2.52099990844727
"4" 884.884704589844 898.481506347656 1.71700000762939
"5" 885.254089355469 895.776916503906 0.972899973392487
"6" 884.528076171875 894.830810546875 0.675999999046326
"7" 884.436218261719 892.740600585938 0.173899993300438
"8" 884.310607910156 892.768493652344 -0.330199986696243
"9" 887.425598144531 896.971374511719 -0.46450001001358
"10" 889.556030273438 901.405578613281 -0.381900012493134
"11" 890.6591796875 901.47900390625 -0.20160000026226
"12" 894.079406738281 905.116577148438 0.195600003004074
"13" 896.830871582031 908.389404296875 0.536300003528595
"14" 894.984313964844 906.216491699219 1.75
"15" 893.613098144531 905.941772460938 2.34360003471375
"16" 891.800170898438 902.648681640625 2.12599992752075
"17" 890.251770019531 901.9326171875 2.07249999046326
"18" 889.254089355469 900.91650390625 1.97839999198914
"19" 890.170227050781 899.584716796875 1.76219999790192
"20" 887.14111328125 896.529724121094 1.17750000953674
"21" 887.120483398438 897.86572265625 0.711300015449524
"22" 887.818481445313 898.205688476563 0.415899991989136
"23" 889.323608398438 897.301574707031 -0.255899995565414
"24" 887.277404785156 892.089721679688 -0.568000018596649
"25" 887.809326171875 892.994812011719 -0.270399987697601
"26" 890.335083007813 898.564270019531 0.333099991083145
"27" 885.795593261719 893.178588867188 1.18210005760193
"28" 883.942687988281 895.037414550781 1.17659997940063
"29" 883.457824707031 893.147827148438 0.871500015258789
"30" 884.597595214844 894.28857421875 1.0407999753952
"31" 881.258972167969 891.325622558594 1.75329995155334
"32" 880.877624511719 894.033020019531 1.46350002288818
"33" 878.161193847656 890.757995605469 0.989700019359589
"34" 880.984375 896.6669921875 0.769299983978271
"35" 883.840270996094 901.668212890625 0.558300018310547
"36" 887.16357421875 905.519409179688 0.753600001335144
"37" 888.914794921875 905.5927734375 0.76419997215271
"38" 891.737426757813 911.384216308594 0.934300005435944
"39" 890.015991210938 904.321228027344 1.26779997348785
"40" 893.318969726563 907.563415527344 1.03110003471375
"41" 891.305725097656 901.468872070313 1.00230002403259
"42" 890.787414550781 900.804626464844 0.946300029754639
"43" 888.588684082031 901.121276855469 1.02600002288818
"44" 888.756103515625 901.428771972656 0.916000008583069
"45" 890.942993164063 906.975402832031 1.12999999523163
"46" 891.201293945313 905.768798828125 1.37999999523163
"47" 892.099914550781 907.782470703125 1.80550003051758
"48" 892.026184082031 906.983276367188 1.77690005302429
"49" 891.318298339844 908.6328125 2.03810000419617
"50" 893.118408203125 907.906127929688 1.64989995956421
"51" 892.237487792969 907.396423339844 1.39779996871948
"52" 890.896118164063 901.79638671875 0.961600005626678
"53" 887.60791015625 897.048278808594 0.915199995040894
"54" 889.043212890625 900.335327148438 1.01119995117188
"55" 889.243530273438 902.409118652344 1.4893000125885
"56" 890.639221191406 900.684692382813 1.06599998474121
"57" 892.065490722656 902.644775390625 0.663500010967255
"58" 892.172302246094 901.541687011719 0.384900003671646
"59" 890.717407226563 902.139404296875 0.774600028991699
"60" 891.069396972656 904.789306640625 1.09819996356964
"61" 892.03271484375 906.414489746094 1.20309996604919
"62" 890.352783203125 907.258728027344 1.95729994773865
"63" 888.666320800781 904.464172363281 2.53119993209839
"64" 889.037475585938 907.372497558594 2.84479999542236
"65" 888.506896972656 908.353515625 3.60700011253357
"66" 886.435302734375 905.084289550781 3.48690009117126
"67" 883.233581542969 900.282592773438 3.19790005683899
"68" 879.975830078125 893.911682128906 2.46140003204346
"69" 880.390625 894.455871582031 1.59469997882843
"70" 881.172180175781 893.100280761719 1.80560004711151
"71" 880.745910644531 894.154479980469 1.82529997825623
"72" 883.086669921875 899.448120117188 1.60109996795654
"73" 881.899597167969 894.563293457031 1.47070002555847
"74" 883.054077148438 893.532897949219 1.26080000400543
"75" 884.172485351563 897.132690429688 0.704500019550323
"76" 885.14111328125 898.311584472656 0.533100008964539
"77" 886.734008789063 899.20751953125 0.230800002813339
"78" 888.348876953125 896.169921875 0.228400006890297
"79" 886.087890625 893.603393554688 0.377799987792969
"80" 887.860473632813 896.698608398438 0.279399991035461
"81" 891.523620605469 901.790283203125 0.569500029087067
"82" 887.793395996094 896.572998046875 1.20809996128082
"83" 889.81689453125 903.624389648438 3.03430008888245
"84" 885.651977539063 898.742797851563 4.6382999420166
"85" 880.864379882813 899.37841796875 5.81879997253418
"86" 876.206481933594 900.490112304688 6.49760007858276
"87" 870.716796875 895.425720214844 6.19750022888184
"88" 865.493713378906 892.085876464844 5.78889989852905
"89" 863.661926269531 892.856384277344 4.67799997329712
"90" 860.229919433594 887.313171386719 4.07359981536865
"91" 858.887023925781 884.26123046875 3.09789991378784
"92" 857.938781738281 879.227172851563 1.70799994468689
"93" 858.422485351563 878.492370605469 0.956200003623962
"94" 855.853393554688 874.696411132813 0.362300008535385
"95" 858.010681152344 872.2529296875 -0.536199986934662
"96" 860.899169921875 873.806518554688 -0.447100013494492
"97" 865.638427734375 881.658020019531 -0.629800021648407
"98" 865.732788085938 881.851989746094 0.309300005435944
"99" 865.140014648438 880.666198730469 1.23969995975494
"100" 866.455993652344 881.811889648438 2.3125
"101" 868.485290527344 886.947326660156 2.8050000667572
"102" 869.780517578125 889.075317382813 3.09109997749329
"103" 866.262084960938 887.178527832031 2.69679999351501
"104" 868.419982910156 889.024108886719 2.17580008506775
"105" 868.993713378906 887.340026855469 2.41980004310608
"106" 870.107116699219 887.811584472656 2.81089997291565
"107" 870.183715820313 885.754211425781 2.77670001983643
"108" 873.835021972656 891.654296875 2.91510009765625
"109" 873.376281738281 889.93408203125 3.16170001029968
"110" 871.822082519531 888.496826171875 2.79940009117126
"111" 867.815612792969 885.754577636719 2.90330004692078
"112" 863.471923828125 881.242004394531 3.08680009841919
"113" 863.380310058594 883.560180664063 3.00699996948242
"114" 865.007629394531 884.850280761719 3.13369989395142
"115" 863.441101074219 883.106628417969 3.47779989242554
"116" 860.337585449219 882.579772949219 3.42129993438721
"117" 858.564270019531 878.880187988281 3.41860008239746
"118" 856.414916992188 880.473083496094 3.21040010452271
"119" 855.374877929688 878.51318359375 3.10520005226135
"120" 853.503723144531 878.333312988281 2.65919995307922
"121" 856.695007324219 880.467895507813 2.40930008888245
"122" 856.480102539063 878.476501464844 2.01510000228882
"123" 858.072326660156 878.682800292969 1.74100005626678
"124" 859.625915527344 876.039428710938 1.61699998378754
"125" 858.835510253906 874.030517578125 1.88289999961853
"126" 856.682922363281 870.223571777344 2.09389996528625
"127" 860.139282226563 875.076721191406 2.07119989395142
"128" 859.752685546875 879.334228515625 1.88230001926422
"129" 858.555480957031 877.189208984375 1.90569996833801
"130" 857.759399414063 878.055114746094 2.32879996299744
"131" 856.892700195313 875.447998046875 2.78609991073608
"132" 855.576416015625 874.339477539063 2.30040001869202
"133" 855.060485839844 875.143005371094 1.93929994106293
"134" 855.1826171875 877.423217773438 1.82679998874664
"135" 858.269287109375 882.506591796875 2.27749991416931
"136" 859.052795410156 883.976501464844 2.16919994354248
"137" 861.933227539063 888.301574707031 2.2632999420166
"138" 862.797790527344 886.084411621094 2.38409996032715
"139" 866.884582519531 886.519287109375 2.33599996566772
"140" 864.720825195313 884.043273925781 2.1175000667572
"141" 866.46240234375 886.675415039063 2.62599992752075
"142" 864.39697265625 885.168090820313 2.5783998966217
"143" 863.819091796875 882.942016601563 2.1710000038147
"144" 862.530395507813 879.860900878906 2.05739998817444
"145" 860.80908203125 875.117919921875 1.68910002708435
"146" 862.195617675781 878.478210449219 0.872699975967407
"147" 861.811706542969 874.073120117188 0.175799995660782
"148" 858.972778320313 871.189697265625 0.343600004911423
"149" 863.310607910156 878.910705566406 0.93860000371933
"150" 865.393798828125 881.87548828125 1.74409997463226
"151" 862.023315429688 876.636596679688 1.97619998455048
"152" 861.483581542969 879.6240234375 2.49839997291565
"153" 864.443725585938 882.598083496094 2.78439998626709
"154" 862.749816894531 881.693786621094 2.73749995231628
"155" 859.413391113281 877.462280273438 2.58139991760254
"156" 860.480224609375 884.675720214844 2.69530010223389
"157" 860.002380371094 884.425903320313 2.74049997329712
"158" 855.908325195313 875.683288574219 2.31419992446899
"159" 856.730895996094 876.955017089844 1.71519994735718
